precision,recall,f1,support
0.8488372093023255,0.8902439024390244,0.8690476190476191,82
0.8421052631578947,0.75,0.7933884297520661,64
0.9438202247191011,0.9655172413793104,0.9545454545454545,87
0.927710843373494,0.9506172839506173,0.9390243902439024,81
0.9836065573770492,0.9523809523809523,0.9677419354838709,63
0.9130434782608695,0.9230769230769231,0.9180327868852459,91
