precision,recall,f1,support
0.08333333333333333,0.125,0.1,16
0.0,0.0,0.0,13
0.4642857142857143,0.7222222222222222,0.5652173913043478,18
0.5333333333333333,0.5,0.5161290322580645,16
0.0,0.0,0.0,13
0.2962962962962963,0.4444444444444444,0.35555555555555557,18
