precision,recall,f1,support
0.2692307692307692,0.4375,0.33333333333333337,16
0.0,0.0,0.0,13
0.40476190476190477,0.9444444444444444,0.5666666666666667,18
0.2727272727272727,0.1875,0.2222222222222222,16
0.0,0.0,0.0,13
0.06666666666666667,0.05555555555555555,0.0606060606060606,18
