precision,recall,f1,support
0.375,0.5625,0.45,16
0.29411764705882354,0.38461538461538464,0.33333333333333337,13
0.43902439024390244,1.0,0.6101694915254238,18
0.75,0.375,0.5,16
0.3333333333333333,0.07692307692307693,0.125,13
0.0,0.0,0.0,18
