precision,recall,f1,support
0.17391304347826086,0.25,0.20512820512820512,16
0.0,0.0,0.0,13
0.0,0.0,0.0,18
0.47058823529411764,0.5,0.48484848484848486,16
0.0,0.0,0.0,13
0.2549019607843137,0.7222222222222222,0.3768115942028985,18
