precision,recall,f1,support
0.3611111111111111,0.3170731707317073,0.33766233766233766,82
0.25,0.296875,0.2714285714285714,64
0.37142857142857144,0.2988505747126437,0.33121019108280253,87
0.5833333333333334,0.5185185185185185,0.5490196078431373,81
0.2465753424657534,0.2857142857142857,0.2647058823529412,63
0.3238095238095238,0.37362637362637363,0.34693877551020413,91
