precision,recall,f1,support
0.45454545454545453,0.625,0.5263157894736842,16
0.4,0.3076923076923077,0.34782608695652173,13
0.6521739130434783,0.8333333333333334,0.7317073170731708,18
0.6428571428571429,0.5625,0.6000000000000001,16
0.5,0.23076923076923078,0.3157894736842105,13
0.5789473684210527,0.6111111111111112,0.5945945945945946,18
