precision,recall,f1,support
0.6818181818181818,0.9375,0.7894736842105263,16
0.8571428571428571,0.46153846153846156,0.6,13
0.8095238095238095,0.9444444444444444,0.8717948717948718,18
0.9230769230769231,0.75,0.8275862068965517,16
0.8333333333333334,0.7692307692307693,0.8,13
0.7894736842105263,0.8333333333333334,0.8108108108108109,18
