precision,recall,f1,support
0.8095238095238095,0.8292682926829268,0.8192771084337348,82
0.7796610169491526,0.71875,0.7479674796747967,64
0.9139784946236559,0.9770114942528736,0.9444444444444445,87
0.8780487804878049,0.8888888888888888,0.8834355828220859,81
0.9333333333333333,0.8888888888888888,0.9105691056910569,63
0.9,0.8901098901098901,0.8950276243093923,91
