2025-05-04 17:23:07,226  trial=087  score=0.8485  params={'n_estimators': 800, 'max_depth': 4, 'learning_rate': 0.04644880681514981, 'min_child_weight': 2, 'subsample': 0.7, 'colsample_bytree': 0.6, 'gamma': 0.14691867240066805, 'reg_lambda': 0.21563111051331696, 'reg_alpha': 0.11102205472874628}
2025-05-04 17:23:08,386  trial=088  score=0.7931  params={'n_estimators': 800, 'max_depth': 4, 'learning_rate': 0.03822772046751131, 'min_child_weight': 1, 'subsample': 0.6, 'colsample_bytree': 0.8, 'gamma': 0.6113320656389764, 'reg_lambda': 0.1261309922109696, 'reg_alpha': 0.7525657082391011}
2025-05-04 17:23:09,389  trial=089  score=0.8121  params={'n_estimators': 800, 'max_depth': 6, 'learning_rate': 0.031898801947253204, 'min_child_weight': 1, 'subsample': 1.0, 'colsample_bytree': 0.7, 'gamma': 0.37107824603755446, 'reg_lambda': 0.5355742353627264, 'reg_alpha': 0.9184335812525818}
2025-05-04 17:23:10,367  trial=090  score=0.6817  params={'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.035468668297451426, 'min_child_weight': 4, 'subsample': 0.6, 'colsample_bytree': 0.8, 'gamma': 0.12941909111030192, 'reg_lambda': 0.8390597060137761, 'reg_alpha': 2.5779818814920743}
2025-05-04 17:23:12,061  trial=091  score=0.8655  params={'n_estimators': 700, 'max_depth': 5, 'learning_rate': 0.04306770540267822, 'min_child_weight': 1, 'subsample': 0.6, 'colsample_bytree': 0.7, 'gamma': 0.003718993566186199, 'reg_lambda': 0.26565816405542564, 'reg_alpha': 0.3833453304678808}
2025-05-04 17:23:13,199  trial=092  score=0.8485  params={'n_estimators': 700, 'max_depth': 5, 'learning_rate': 0.04552114392879103, 'min_child_weight': 1, 'subsample': 0.6, 'colsample_bytree': 0.7, 'gamma': 0.22339431147446331, 'reg_lambda': 0.2597543290268179, 'reg_alpha': 0.3047535106960313}
2025-05-04 17:23:14,308  trial=093  score=0.8614  params={'n_estimators': 700, 'max_depth': 5, 'learning_rate': 0.043171653313914427, 'min_child_weight': 1, 'subsample': 0.6, 'colsample_bytree': 0.7, 'gamma': 0.3832549641184921, 'reg_lambda': 0.013427559972965741, 'reg_alpha': 0.13994982953746815}
2025-05-04 17:23:15,804  trial=094  score=0.8676  params={'n_estimators': 600, 'max_depth': 5, 'learning_rate': 0.05755574404633915, 'min_child_weight': 1, 'subsample': 0.6, 'colsample_bytree': 0.7, 'gamma': 0.003207200445264579, 'reg_lambda': 0.64407645284353, 'reg_alpha': 0.5627297621702212}
2025-05-04 17:23:16,866  trial=095  score=0.8463  params={'n_estimators': 600, 'max_depth': 5, 'learning_rate': 0.06924326127970784, 'min_child_weight': 2, 'subsample': 0.6, 'colsample_bytree': 0.7, 'gamma': 0.13116776981546543, 'reg_lambda': 0.6789075263983572, 'reg_alpha': 0.2406429028676531}
2025-05-04 17:23:17,387  trial=096  score=0.8420  params={'n_estimators': 200, 'max_depth': 7, 'learning_rate': 0.06097125533087366, 'min_child_weight': 1, 'subsample': 0.6, 'colsample_bytree': 0.7, 'gamma': 0.2516128784366632, 'reg_lambda': 0.40368126263911497, 'reg_alpha': 0.5832439939499673}
2025-05-04 17:23:18,221  trial=097  score=0.8270  params={'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.05419922454760764, 'min_child_weight': 2, 'subsample': 0.6, 'colsample_bytree': 0.7, 'gamma': 0.5265399387743146, 'reg_lambda': 1.0762944176389615, 'reg_alpha': 0.08218310595429337}
2025-05-04 17:23:18,908  trial=098  score=0.7845  params={'n_estimators': 400, 'max_depth': 4, 'learning_rate': 0.029680323807905005, 'min_child_weight': 1, 'subsample': 0.6, 'colsample_bytree': 0.6, 'gamma': 0.8255314283997539, 'reg_lambda': 0.5321286511382384, 'reg_alpha': 0.21835507401455584}
2025-05-04 17:23:20,118  trial=099  score=0.8527  params={'n_estimators': 600, 'max_depth': 6, 'learning_rate': 0.03387045306678369, 'min_child_weight': 1, 'subsample': 0.7, 'colsample_bytree': 0.8, 'gamma': 0.35147284846838234, 'reg_lambda': 0.11398880918731953, 'reg_alpha': 0.1049434068085053}
2025-05-04 17:23:20,120  Best params: {'n_estimators': 800, 'max_depth': 5, 'learning_rate': 0.037297375925036735, 'min_child_weight': 1, 'subsample': 0.6, 'colsample_bytree': 0.7, 'gamma': 0.0021987019455784263, 'reg_lambda': 0.19860128618943984, 'reg_alpha': 0.1455646077984361}
2025-05-04 17:23:20,120  Best score : 0.8890
