precision,recall,f1,support
0.7906976744186046,0.8292682926829268,0.8095238095238095,82
0.7894736842105263,0.703125,0.743801652892562,64
0.9042553191489362,0.9770114942528736,0.9392265193370166,87
0.8674698795180723,0.8888888888888888,0.8780487804878048,81
0.9491525423728814,0.8888888888888888,0.9180327868852458,63
0.9101123595505618,0.8901098901098901,0.8999999999999999,91
