precision,recall,f1,support
0.3023255813953488,0.3170731707317073,0.30952380952380953,82
0.2682926829268293,0.171875,0.2095238095238095,64
0.4523809523809524,0.4367816091954023,0.4444444444444444,87
0.3855421686746988,0.3950617283950617,0.3902439024390244,81
0.3275862068965517,0.30158730158730157,0.3140495867768595,63
0.3275862068965517,0.4175824175824176,0.3671497584541063,91
