precision,recall,f1,support
0.0,0.0,0.0,16
0.0,0.0,0.0,13
0.0,0.0,0.0,18
0.34615384615384615,0.5625,0.4285714285714286,16
0.0,0.0,0.0,13
0.25,0.9444444444444444,0.3953488372093023,18
