precision,recall,f1,support
0.7647058823529411,0.8125,0.787878787878788,16
0.7777777777777778,0.5384615384615384,0.6363636363636364,13
0.6956521739130435,0.8888888888888888,0.7804878048780488,18
0.8666666666666667,0.8125,0.8387096774193549,16
0.8571428571428571,0.9230769230769231,0.888888888888889,13
0.875,0.7777777777777778,0.823529411764706,18
