precision,recall,f1,support
0.5822784810126582,0.5609756097560976,0.5714285714285715,82
0.36363636363636365,0.4375,0.39716312056737585,64
0.6231884057971014,0.4942528735632184,0.5512820512820513,87
0.7037037037037037,0.7037037037037037,0.7037037037037037,81
0.4457831325301205,0.5873015873015873,0.5068493150684932,63
0.569620253164557,0.4945054945054945,0.5294117647058825,91
